"","county.y","state","pop","pubtransit","whitepct","collegepct","medinc","medhomevalue","povpct","gini","noinsurance","nonprofitpct","cases","votepct"
"1549","Washington","New York",61828,1.01314938564346,93.7665782493369,2040.85728941323,54114,145900,12.0456214038143,0.4166,6.37198231893914,0.0973823457266006,4180,49.1365839977563
"1550","Wayne","New York",90856,0.630105017502917,93.225543717531,2229.27241962775,55765,121700,11.3038431057384,0.4189,4.94081031512255,0.0974439799904064,7305,55.778555466543
"1551","Westchester","New York",968815,22.6453854867302,65.0890004799678,4818.5771475078,92758,528300,9.22195869606364,0.5405,6.7009689470608,0.112596529623261,141843,55.9593729006339
"1552","Wyoming","New York",40565,0.518763796909492,91.6109946998644,1654.19983530058,57914,112200,10.9376670586977,0.4015,4.05609607380504,0.069873935998276,4044,53.2229777545306
"1553","Yates","New York",25009,0.33765285636065,96.2093646287337,2440.80255467856,54343,128800,11.4181329525889,0.4512,17.1051031575534,0.142563276987747,1444,51.996487421871
"1554","Alamance","North Carolina",160576,0.174999326925666,70.2383917895576,2395.70123390508,45735,147800,16.8188629465029,0.46,11.8022278531825,0.0599111252182193,24979,57.2125782927163
"1555","Alexander","North Carolina",37119,0,87.9334033783238,1470.47818603607,44961,130600,14.9183171086494,0.4671,10.6925609688041,0.0423020167240531,6109,61.9334937798719
"1556","Alleghany","North Carolina",10973,0.158946412352407,94.285974665087,1666.86885842533,37558,126000,24.6359447004608,0.4237,10.9585253456221,0.062788144895719,1540,58.859357696567
"1557","Anson","North Carolina",25306,0,47.7475697463052,956.223745301791,39126,89300,19.8005880097149,0.4417,12.0653005696794,0.0508982035928144,3643,51.7673048600884
"1558","Ashe","North Carolina",26786,0.0494478325366738,95.0795191517957,1901.93752471333,40978,152500,17.9501720161809,0.447,11.8500923726577,0.0830385852090032,3233,61.3164025030832
"1559","Avery","North Carolina",17501,0.638491942839769,91.4862007885264,2058.06156659555,38134,150600,14.4473332864872,0.4715,14.9876822691258,0.0797856504912176,2577,55.7590915235906
"1560","Beaufort","North Carolina",47243,0.160273533497168,71.4412717227949,1937.88561936402,43688,128300,19.1905139016716,0.4875,10.415599931729,0.061960036041766,6666,63.8619144168178
"1561","Bertie","North Carolina",19644,0.951474785918173,34.8248829159031,1338.14929480564,33143,80900,22.9614670887458,0.5027,10.329610460365,0.0389541088580576,2364,57.926375805652
"1562","Bladen","North Carolina",33778,0.45684058667949,57.1377819882764,1505.6524079672,32378,90000,25.9807750075098,0.4969,13.8856545753097,0.0380320187426786,5295,59.6443177128278
"1563","Brunswick","North Carolina",126860,0.477322162249255,83.7127542172474,2862.33200145296,54406,199900,12.8797093499328,0.4461,10.8361862851787,0.0618195420628827,15348,64.337013714361
"1564","Buncombe","North Carolina",254474,0.661216247027784,88.8031783207715,3918.7693431912,50668,222300,12.3406966008555,0.4705,10.1145822116401,0.0946621383486591,26050,67.3973253913204
"1565","Burke","North Carolina",89712,0.275011347555603,84.6575708935259,1658.9911939509,42516,116400,18.0689655172414,0.4623,12.2364173363555,0.0556629401316477,14891,53.8238141335915
"1566","Cabarrus","North Carolina",201448,0.792443196323717,71.5777768952782,3116.90654240728,64174,189100,10.9322084844599,0.432,7.75478988488281,0.0827498920173174,31289,62.584025439079
"1567","Caldwell","North Carolina",81779,0.0566716726644187,89.1512490981792,1525.80162026006,42072,115700,16.6395650500863,0.4483,12.5220807135004,0.0489317711922812,12620,55.9552604415412
"1568","Camden","North Carolina",10447,0.0438116100766703,82.4542930984972,1793.63548698168,63349,210300,11.2185316358763,0.368,8.09472969038144,0.0344287949921753,1032,62.9210658622423
"1569","Carteret","North Carolina",68920,0.380902344519603,89.9419616947185,2839.38023289385,54428,207900,11.5913497831525,0.4561,11.2652674018736,0.051964180665403,7817,66.8619261671327
"1570","Caswell","North Carolina",22746,0,63.2111140420294,1548.10460652591,43961,109100,19.5739807604214,0.4336,8.99277284786387,0.0418892030579118,3008,60.0488201790073
"1571","Catawba","North Carolina",156729,0.234721987968741,79.0383400646977,2194.91901486576,51157,141900,13.2348260968402,0.4536,10.7003414728432,0.0491356401194488,26994,59.6109481593778
"1572","Chatham","North Carolina",69791,0.715511380192314,80.5118138441919,4130.1580462584,63531,265900,11.9481536253317,0.4899,11.7253948967193,0.0755423062285932,6461,71.876409155679
"1573","Cherokee","North Carolina",27668,0,93.5738036721122,1924.54429843154,40294,152200,16.5463672003811,0.4123,13.683018592249,0.0800970873786408,4467,61.9338778005852
"1574","Chowan","North Carolina",14205,0.644305476596551,60.5843013023583,1975.24988100904,42621,124700,19.5675675675676,0.4474,11.8697554328337,0.0674640254158101,2190,64.5126740449839
"1575","Clay","North Carolina",10813,0,96.7724035882734,2277.65726681128,38801,165900,15.7626332869726,0.4871,14.5545564104941,0.0785698018674562,1522,67.346481398476
"1576","Cleveland","North Carolina",97159,0.183225806451613,74.9060817834683,1740.34728700834,40393,114300,20.2200247737818,0.4694,12.1591366342354,0.0526686985214478,17245,59.0077535762875
"1577","Columbus","North Carolina",56293,0.252538267278256,61.9934983035191,1306.37952052011,36398,87300,23.8091657581112,0.5096,13.6315109288082,0.0418946301925025,9751,53.7969805503922
"1578","Craven","North Carolina",103082,0.164779901132059,70.3003434159213,2572.34345351044,50870,158300,15.2573755063628,0.4503,11.0056786572757,0.0604601787389523,13579,58.5215529048485
"1579","Cumberland","North Carolina",332106,0.5472173206178,50.5040559339488,2502.28248080031,45716,132500,18.2096863395749,0.447,10.0857273565078,0.0525784984832362,42347,51.0870000721194
"1580","Currituck","North Carolina",25796,0.238467231313214,90.1612653124515,2308.78651931284,66284,251800,10.0031235358426,0.3867,13.3233473924869,0.0622869022869023,2520,63.1744290415877
"1581","Dare","North Carolina",35741,0.033980857450303,92.5883439187488,3296.43527204503,58012,287600,8.24211385316712,0.4299,14.4408190819082,0.0440345629777335,3568,68.0112375138735
"1582","Davidson","North Carolina",164664,0.455360838967849,85.6629257153962,1845.98561051179,47271,137000,15.4529088263582,0.4345,11.3091107822488,0.0665597109499285,24589,58.5571913575418
"1583","Davie","North Carolina",41991,0.202429149797571,89.2857993379534,2294.70375819179,57611,172700,13.7025749322071,0.4494,10.6273700379206,0.0598942128189172,5972,66.0213030680059
"1584","Duplin","North Carolina",59062,0.0544274649361524,70.5580576343503,1110.77724358974,38850,87000,24.0759138090507,0.4408,17.654278895329,0.0404548615372029,9471,46.6848726328513
"1585","Durham","North Carolina",306457,3.36366160621461,51.3501078454726,4749.8054493285,58190,209300,15.9784382403747,0.475,12.0529053054849,0.130729515129328,33615,64.8343160867038
"1586","Edgecombe","North Carolina",53332,0.755322664400699,38.4890872271807,1265.44559868781,35516,85200,23.6466423024212,0.472,11.1901915010723,0.0460662288155054,7558,60.5057135910528
"1587","Forsyth","North Carolina",371573,1.01664745270678,66.1861868327354,3380.98457773914,50128,154500,17.6235896725964,0.4985,10.8920108787111,0.100808304563504,49112,62.6143873473372
"1588","Franklin","North Carolina",64902,0.209629196879618,67.6820436966503,2125.67501227295,53175,143700,14.3712858768492,0.421,11.1296953402217,0.0624958067762496,9313,60.3401684946749
"1589","Gaston","North Carolina",216585,0.445648465046064,76.9379227555002,2058.33467374404,49384,136500,15.6097469575889,0.4599,10.5709132094467,0.065357626741623,37817,57.7030326240456
"1590","Gates","North Carolina",11563,0,63.2967223039004,1442.78010784901,52205,144000,11.053089643168,0.397,8.47841225626741,0.04373795761079,989,58.8325150027278
"1591","Graham","North Carolina",8557,0.0316155548529877,87.8111487670913,1348.89109566369,36525,119200,18.0911680911681,0.4418,16.7673179396092,0.0471698113207547,1266,61.2760952660982
"1592","Granville","North Carolina",58874,0.0699898903491718,61.0235418011346,2233.795736865,55628,149400,13.8721006935159,0.4291,9.09447345440288,0.066273540041849,7558,58.6949057980344
"1593","Guilford","North Carolina",523582,0.929531927400985,55.7811383890202,3525.46047989721,51072,162400,15.9487797172419,0.4847,9.97405836483023,0.0813319846635455,63969,63.4389972199767
"1594","Halifax","North Carolina",51737,0.0906279987205459,40.0892977946151,1443.48877469704,34251,86100,25.2111864204647,0.4969,11.2387870127808,0.060091577918403,7451,62.0457571125684
"1595","Harnett","North Carolina",130361,0.177652762870573,67.4971809053321,2073.64688182828,51630,148400,16.9541657793237,0.4177,11.2144349782993,0.041076180151769,17383,48.1871626427884
"1596","Haywood","North Carolina",60433,0.174148606811145,95.6067049459732,2498.50581073603,49800,175600,13.9198068928524,0.4634,10.6839673777081,0.0625,6922,62.2457661453691
"1597","Henderson","North Carolina",113625,0.176591778671637,90.7634763476348,3175.80968895118,52815,203400,10.6263922302415,0.435,11.3267745576381,0.0867660962009686,14378,63.4949739694182
"1598","Hertford","North Carolina",24153,0.28684907325684,34.8528133151161,1464.94531109916,37005,85400,23.3676819259529,0.443,12.2728074819128,0.0797156091780674,2672,52.1797039086112
"1599","Hoke","North Carolina",53239,0.318964304141845,45.1792858618682,1839.29618768328,47535,139000,20.9935213562478,0.416,12.6605467239309,0.0525816148937292,6815,47.4875615410665
"1600","Hyde","North Carolina",5393,0.915099135739705,66.3452623771556,941.390041493776,45466,108300,22.3062381852552,0.3983,15.8060453400504,0.0554435483870968,811,54.4938505203406
"1601","Iredell","North Carolina",172525,0.393102941536653,81.5962903926967,2751.22637273259,58198,180700,11.8451638590759,0.4736,9.49582431178472,0.0534913286478448,27466,62.510504599311
"1602","Jackson","North Carolina",42256,0.473194900629071,83.6969897765998,3049.03814077616,44028,192300,19.3512304250559,0.4473,12.8936352392731,0.0664553561835178,5267,53.3240247342775
"1603","Johnston","North Carolina",191172,0.231629392971246,77.5181511936894,2181.96196275355,56842,156800,13.3257577759573,0.4148,12.0394598016459,0.0469692905994368,30947,60.7276660116212
"1604","Lee","North Carolina",60125,0.285149418295187,73.3837837837838,2092.43384271338,48873,138300,16.1231975928462,0.4405,13.9728301375432,0.047172299461211,9001,55.4281294884543
"1605","Lenoir","North Carolina",57227,0.523948827664498,55.0002621140371,1452.96998618611,38387,95700,22.9529289824511,0.4653,13.1336199975021,0.0633929335272478,9101,60.4987587452042
"1606","Lincoln","North Carolina",81441,0.183897017670105,89.167618275807,2137.416446448,53318,160800,14.3831962382601,0.4575,9.73624307205067,0.0611286089238845,14166,62.6543934626403
"1607","McDowell","North Carolina",45109,0.00549239303564563,91.0594338158682,1686.96879506612,40913,113900,17.1287780729841,0.4415,11.3358217396222,0.0660276320017136,8099,55.4656322384394
"1608","Macon","North Carolina",34410,0.182908984489318,93.8041267073525,2416.5120593692,43597,165800,16.6344463971881,0.4773,14.1725609399661,0.0917950555356503,4654,63.285989579616
"1609","Madison","North Carolina",21405,0,95.6318617145527,2761.5364446775,42410,180400,17.6328858730393,0.4719,9.92914501653283,0.08810850594049,2588,64.3097643097643
"1610","Martin","North Carolina",23054,0.163755458515284,54.4851218877418,1682.76195074843,39205,88400,18.2470258922323,0.4835,10.3266090297791,0.0739980555255482,3443,65.4521582143443
"1611","Mecklenburg","North Carolina",1054314,3.01866627356318,54.4861398027533,4476.79511186132,64312,219800,12.6547374540191,0.4881,11.6967660446605,0.0698421063079874,150845,59.0887336316571
"1612","Mitchell","North Carolina",15040,0.0490276188919758,96.4228723404255,1877.69396551724,44186,150100,14.0413302312851,0.4256,12.2789389067524,0.0802686280780301,1891,65.9713168187745
"1613","Montgomery","North Carolina",27338,0.172166427546628,76.3150193869339,1471.5947980835,42346,108300,19.7272173117952,0.4786,13.5432950775918,0.048431428300635,4318,54.6582674181784
"1614","Moore","North Carolina",95629,0.0414775777094618,82.6276547909107,3688.67160379542,57899,210200,12.5592868637249,0.4681,9.20029838805583,0.0891198197070239,13002,64.6923618584506
"1615","Nash","North Carolina",94003,0.477230637732086,52.89192898099,2088.84351847555,48362,126200,15.5086026063234,0.4735,10.0821935539544,0.0576563689638465,14700,65.3088348131097
"1616","New Hanover","North Carolina",224231,0.675826839181177,81.0329526247486,3927.96085598066,52716,233700,17.3015602784667,0.4917,10.0184457743843,0.0650307311255848,27590,61.5410420264191
"1617","Northampton","North Carolina",20186,0.200085751036158,39.9732487862875,1280.85700978109,35499,83100,21.8558838776568,0.45,14.8613048194638,0.0447946909995852,2484,59.4721903496588
"1618","Onslow","North Carolina",193912,0.291793313069909,74.4925533231569,2137.0420624152,49491,153900,13.7714674571228,0.4034,8.51205789328492,0.0324417519495104,26559,38.9848318401714
"1619","Orange","North Carolina",142938,7.10581855283939,74.5323147098742,5755.70871232138,68211,292500,13.3797206140118,0.5194,7.09988896541062,0.134259006177226,11229,71.9679753871971
"1620","Pamlico","North Carolina",12742,0.277303754266212,76.1183487678543,1938.85760257442,44947,154500,14.1250936953444,0.4642,12.2623495226235,0.0491052850603412,1607,63.7823786092285
"1621","Pasquotank","North Carolina",39479,0.215905001799208,58.5045213911193,2050.42142164541,48279,158700,16.1452287758132,0.4389,13.2691700852004,0.0795015040825097,4677,56.6408285565399
"1622","Pender","North Carolina",59020,0.142993326978074,76.8654693324297,2644.5982979951,52989,179500,15.0799972295332,0.4735,11.3254186540403,0.048743877389793,8492,60.8909269570914
"1623","Perquimans","North Carolina",13459,0,73.5790177576343,2036.78070001977,45915,169900,15.4581013991274,0.439,12.6493799323563,0.0686145146088596,1436,61.6544117647059
"1624","Person","North Carolina",39305,0.192984447723919,68.177076707798,1529.86678126343,48811,117100,17.6540467951036,0.4414,9.06939048550184,0.0635482978134514,4881,63.3968972204266
"1625","Pitt","North Carolina",177372,0.992943915036008,57.5891346999526,3183.02163927065,44315,141100,23.8912673743475,0.4926,10.8258681629156,0.080773715783273,28410,57.980228531108
"1626","Polk","North Carolina",20458,0.616990982439487,90.4145077720207,3172.81528823641,48834,212300,9.45952652737109,0.4498,9.99157038726633,0.088894046651967,2205,64.2043452730476
"1627","Randolph","North Carolina",142958,0.42566559334014,84.4129044894305,1577.51191321099,45006,120800,15.7705356953131,0.4439,13.3284402633789,0.0603304025069214,20452,58.7253662662217
"1628","Richmond","North Carolina",45189,0.127691682628127,62.4244838345615,1394.83153418384,36091,80100,24.0684724322838,0.4628,12.4457836826006,0.0691816665708206,6846,55.6505715355158
"1629","Robeson","North Carolina",133442,0.189941540214845,28.5794577419403,1321.53447430479,33679,74600,28.1187173107587,0.4891,14.9247612250786,0.0403146714521211,24262,41.0472277197882
"1630","Rockingham","North Carolina",91270,0.129513547117028,75.6765640407582,1495.32567518025,42490,111400,18.0373862991127,0.448,10.1302187319757,0.0523274966424246,11138,58.3555328575964
"1631","Rowan","North Carolina",139605,0.312365001827668,77.3525303534974,1872.91353697212,48667,130700,16.5347002688569,0.451,12.1474832984854,0.0669203623294466,25192,59.5232150618174
"1632","Rutherford","North Carolina",66532,0.180790091164365,86.2893043948776,1727.60627530364,40347,114800,17.9631274308639,0.4601,11.0268769639098,0.0624858072818106,10666,57.6672057844163
"1633","Sampson","North Carolina",63561,0.271013202214565,64.4451786472837,1276.4306042289,39068,88800,24.0673963685101,0.4817,15.4149443561208,0.0475850135419801,10730,54.1283062984071
"1634","Scotland","North Carolina",35262,0.238887466939681,44.3820543361125,1552.33589591957,35617,84500,27.6781609195402,0.4639,11.4401805869074,0.053637943878818,5479,51.2964054213318
"1635","Stanly","North Carolina",61114,0.207298330891025,83.9611218378767,1580.35400304771,49590,134100,14.3212046441669,0.4181,10.270831241003,0.0614596218413147,11041,62.5394569057424
"1636","Stokes","North Carolina",45905,0,92.9746215009258,1330.57556097851,46169,128600,13.5967717038964,0.4293,12.9283591944536,0.0801272779866937,5790,60.9706637826146
"1637","Surry","North Carolina",72099,0.470120840920377,91.3882300725391,1676.89484381475,41068,121000,16.8523833642861,0.4805,12.6663768075289,0.0477726724671685,11558,56.9881053525913
"1638","Swain","North Carolina",14254,0,64.7467377578224,1595.82022927869,36773,123200,17.3245146148923,0.4656,20.7616882194117,0.0465483927630423,1836,55.3807198408392
"1639","Transylvania","North Carolina",33513,0.136934195511601,91.1526870169785,3148.82712398975,46629,211300,14.7094151344359,0.4327,14.4651613293783,0.077418399822367,3699,63.500355366027
"1640","Union","North Carolina",226694,0.458762266803555,81.53457965363,3482.60157182926,75397,229200,8.90029666166273,0.4558,9.26980357055818,0.0701291853414184,34540,64.4754016370445
"1641","Vance","North Carolina",44482,0.039610683567225,43.6491164965604,1291.79889761149,37282,97700,23.9153318077803,0.5215,10.3995459704881,0.037054963966871,6330,58.9622502287418
"1642","Wake","North Carolina",1046558,1.06986173217985,65.7592794665943,5184.0600274579,76956,265800,9.75150870759338,0.4446,8.74511423941021,0.0699836391999696,125335,66.7283838199883
"1643","Warren","North Carolina",20033,0.100473661547294,40.0589028103629,1553.02767566068,35962,95000,19.20012579935,0.4874,13.0548439378888,0.0437705817782656,2255,60.2251866356627
"1644","Watauga","North Carolina",54117,2.44552952279348,93.9150359406471,4159.88897495482,45268,239400,27.1971717422316,0.5047,8.73898330296382,0.0892413682608347,6295,63.7287198996833
"1645","Wayne","North Carolina",124002,0.403916313007222,62.4973790745311,1954.93575299921,42192,121900,21.4241901793707,0.4707,13.0856004202066,0.0367431035140601,15174,53.6999565645758
"1646","Wilkes","North Carolina",68460,0.0590093373598528,91.262050832603,1554.20139808833,40829,124000,19.9186810903857,0.4764,10.9074785693172,0.0648502666484343,10159,57.7363711834702
"1647","Wilson","North Carolina",81336,0.247438285980438,51.1384872627127,1958.48114095417,42850,121300,21.4869506355454,0.4681,12.6976807945864,0.0544064363356252,12653,61.1892880637967
"1648","Yadkin","North Carolina",37665,0.0453367875647668,91.6261781494756,1130.92779634288,42876,125800,15.2559635486465,0.4292,12.1004627276861,0.0595003496281228,5692,59.5324956087015
"1649","Yancey","North Carolina",17667,0,96.1453557480048,1996.3411845415,39888,149800,19.1958421383289,0.4431,12.5171232876712,0.0737533175024445,2661,69.3062417368311
"1650","Adams","North Dakota",2351,0,93.0667800935772,2859.68028419183,54875,148800,8.33697075512876,0.4604,6.80925360104758,0.137817883511075,340,65.8734451054624
"1651","Barnes","North Dakota",10836,1.11111111111111,94.4721299372462,2724.88853920797,57064,118800,10.49766718507,0.448,5.53727554761681,0.0955403087478559,1640,61.0673065935322
"1652","Benson","North Dakota",6886,0.571931368235812,41.0833575370317,1560.66411238825,44313,73600,34.7571679344646,0.5207,11.2630966239814,0.077150084317032,1237,44.6293830448291
"1653","Bottineau","North Dakota",6589,0.0311915159076731,93.1552587646077,2373.83582412822,59882,149400,10.1342710997442,0.4463,3.78529320508843,0.0778588807785888,894,66.896419682175
"1654","Bowman","North Dakota",3195,0.297619047619048,96.3693270735524,2429.16860195077,65063,149300,7.75392502403076,0.431,5.23794314915363,0.11768115942029,492,74.149377593361
"1655","Burleigh","North Dakota",93737,0.326907455471242,91.2777238443731,3508.45849802372,69719,250600,8.32845093465692,0.433,5.25885380321005,0.125592233009709,20176,66.5506144755458
"1656","Cass","North Dakota",174202,0.832296281547115,87.5449191168873,3939.59050916832,62031,211500,10.729378157609,0.4708,5.8532096285964,0.126869124378599,29115,59.7130381458304
"1657","Dickey","North Dakota",4970,0.842358604091456,96.7404426559356,2671.98110422203,60918,105300,5.33220482437579,0.427,4.15718717683557,0.0936300844205679,899,62.9116570831155
"1658","Eddy","North Dakota",2313,0,88.1106787721574,2428.48447961047,51563,83500,13.6912751677852,0.5029,6.38677981241626,0.123745819397993,494,68.2750970604548
"1659","Emmons","North Dakota",3352,0.140154169586545,96.1217183770883,1648.74551971326,51029,101700,10.2183141297756,0.4556,5.15463917525773,0.0530503978779841,528,73.2889382167962
"1660","Foster","North Dakota",3290,0.169587337478802,96.7781155015197,2413.20188598371,60613,127800,7.20973782771536,0.395,4.92518703241895,0.110987172336866,625,66.9392523364486
"1661","Golden Valley","North Dakota",1882,0,96.971307120085,2810.81081081081,56087,120000,6.52054794520548,0.4474,10.4109589041096,0.21099116781158,307,65.8637302133517
"1662","Grand Forks","North Dakota",70400,0.898514594370001,86.5511363636364,3454.30695233931,51951,193300,17.2307179339507,0.4814,6.28864623075911,0.106925279875033,12152,54.3698186180594
"1663","Grant","North Dakota",2380,0,98.0252100840336,1742.55199550309,50962,77700,11.7950925527335,0.5165,5.02793296089385,0.11660777385159,276,72.722485518694
"1664","Hettinger","North Dakota",2576,0.790166812993854,92.1972049689441,1437.63213530655,56761,111000,9.46843853820598,0.4832,8.84551495016611,0.061792863359443,432,63.7481554353173
"1665","LaMoure","North Dakota",4100,0,96.9756097560976,2398.23609226594,59426,103200,11.6354556803995,0.4697,5.11547057362801,0.102289332683877,628,66.2661737523105
"1666","McHenry","North Dakota",5927,0,96.979922389067,1981.72198172198,62637,123200,8.6286594761171,0.4805,4.85885372112917,0.0841601094765652,776,62.403186545696
"1667","McIntosh","North Dakota",2654,0.216450216450216,96.3074604370761,1681.45956607495,50739,76600,8.10385523210071,0.4493,3.53495679497251,0.140905823148814,428,66.0877513711152
"1668","McKenzie","North Dakota",12536,0.710479573712256,82.9929802169751,2613.44206234381,80732,211900,13.5226450004022,0.4616,15.6071686892229,0.0578758016580635,2071,53.5902729983941
"1669","McLean","North Dakota",9608,0.46583850931677,90.372606161532,2050.54566341183,65648,163000,8.17796610169492,0.4121,4.67260012714558,0.106050605060506,1579,70.4533404029692
"1670","Mountrail","North Dakota",10152,0.818789054083172,65.7407407407407,2056.2199099239,70678,167900,10.071371927042,0.4752,14.9771870660583,0.0560727888277613,1740,54.9591754785169
"1671","Nelson","North Dakota",2920,0.137931034482759,97.3972602739726,2265.0930549251,48798,85200,10.5244632171771,0.4554,8.05770584095707,0.0989232839838493,531,71.9614417435038
"1672","Pembina","North Dakota",7016,0,93.7713797035348,2036.4205991776,64962,89700,6.96276751685723,0.4405,6.42992839397925,0.0936231884057971,1094,56.729039222742
"1673","Ramsey","North Dakota",11557,0.947402809539366,85.0047590205071,2614.99364675985,57313,152100,11.6132517104789,0.4946,5.75604474918802,0.122157676348548,2001,59.9096555618295
"1674","Ransom","North Dakota",5361,0,96.1201268420071,1966.57090624184,61810,123200,5.84952857417741,0.433,2.38140964086806,0.0603882099209202,863,56.1399333650643
"1675","Richland","North Dakota",16288,0,93.1913064833006,2158.86524822695,61990,124300,9.4101309350615,0.4119,3.34883720930233,0.0948076031525267,2302,59.192265710276
"1676","Sargent","North Dakota",3883,0.191662673694298,95.2871491115117,1752.21238938053,67200,105400,3.83101548150092,0.3781,3.85015608740895,0.0483496048349605,569,63.9244558258643
"1677","Sioux","North Dakota",4413,0.382262996941896,13.0523453433039,1624.47257383966,40862,83000,36.4889705882353,0.5365,29.9178457325422,0.0201492537313433,812,43.7810945273632
"1678","Slope","North Dakota",704,0,93.6079545454545,2648.75239923225,63942,89500,5.53977272727273,0.3953,1.84659090909091,0.0297619047619048,39,77.7576853526221
"1679","Stark","North Dakota",30876,1.03915383187976,91.6828604741547,2289.71496910504,75708,238100,8.81455943777763,0.4461,8.79135276776941,0.0739836405811256,6563,53.4206190930374
"1680","Stutsman","North Dakota",21064,0.217186024551464,93.1114698063046,2352.98177802319,57642,146100,11.8236472945892,0.4359,7.2101557076267,0.1283695854248,4084,60.4104699583581
"1681","Towner","North Dakota",2246,0.412371134020619,91.4514692787177,1818.18181818182,53696,74100,12.234762979684,0.4878,10.9255079006772,0.0927021696252465,361,66.724336793541
"1682","Traill","North Dakota",8019,0.15,94.4007981045018,2678.37338262477,62870,139400,6.62025482726914,0.4338,4.36893203883495,0.118343195266272,1192,63.4866828087167
"1683","Walsh","North Dakota",10802,0.186462800671266,93.5660062951305,1679.08009930746,54414,85600,9.59332638164755,0.4336,5.33697289156626,0.0951166180758018,2143,55.5542240862792
"1684","Ward","North Dakota",69034,0.51490654446218,87.3453660515109,2828.17551963048,67753,209400,9.05372523847199,0.421,6.18111753371869,0.0991101908332867,11815,51.9442128401425
"1685","Wells","North Dakota",4055,0,97.8051787916153,2208.87554220888,57989,97900,6.63316582914573,0.446,2.56926952141058,0.137557959814529,518,74.0292016154085
"1686","Williams","North Dakota",34061,0.280174829093354,83.1302662869558,2483.64206063957,86575,256000,6.8643074055143,0.4397,11.2498146775389,0.100804230472623,6138,51.701586532639
"1687","Adams","Ohio",27878,0.490834418511469,97.2020948418107,1287.91882464856,36894,100200,22.6356138502343,0.4933,8.62649903988986,0.0482929242949035,3850,54.0184515883584
"1688","Allen","Ohio",103642,0.639591337020306,82.9306651743502,1784.5322233303,50552,113500,14.826729200489,0.4417,6.51503774256017,0.103324385711336,14761,57.7101540396102
"1689","Ashland","Ohio",53477,0.360338475241913,96.6247171681283,2108.47285355318,52730,124900,13.2725490196078,0.4087,8.26616717750785,0.104111432076293,6270,59.5284206449114
"1690","Ashtabula","Ohio",98136,0.544735084022817,92.707059590772,1411.09489051095,44823,108300,20.269186954137,0.4439,8.68518946638364,0.0737599718146815,8728,53.6136438176451
"1691","Athens","Ohio",65936,0.786790780141844,90.6469910215967,2972.70742358079,37778,122000,30.6399643969737,0.5096,6.19730831723842,0.0930105569712414,7308,52.4531461554906
"1692","Auglaize","Ohio",45784,0.0607138210676959,96.6953520880657,1889.39197930142,61758,143800,8.68057870524702,0.3997,4.03526993878588,0.0706850019277728,6158,68.1698837242852
"1693","Belmont","Ohio",68472,0.466192295558905,93.2351910269891,1621.11887281578,49361,98500,13.5575863834541,0.4448,5.94578704706501,0.0669495033112583,8479,56.1454781620393
"1694","Brown","Ohio",43679,0.103982530934803,97.1221868632524,1421.49578999505,52356,124500,15.8953675424894,0.4129,7.20480474909563,0.0689442905509387,5907,58.3802292690189
"1695","Butler","Ohio",378294,0.453656280129966,84.7163846109111,2981.09240219209,63358,165900,13.019005708003,0.4424,5.66148477580563,0.0763640136292155,48916,60.3293423564116
"1696","Carroll","Ohio",27578,0.016417665407979,97.5088838929582,1356.26709899686,52394,123900,13.0679726047573,0.442,8.89238999010735,0.0661506543249282,2747,59.931239972496
"1697","Champaign","Ohio",38864,0.0336228635472121,94.5142033758749,1491.08711087858,57103,126200,11.0339730221999,0.3797,5.50996483001172,0.0781922134494963,4698,60.1841694092617
"1698","Clark","Ohio",135198,0.81651775256835,86.757200550304,1862.05925669237,48502,111600,15.7657486738558,0.4305,6.64643285371703,0.0923132716812555,18606,58.7921711250419
"1699","Clermont","Ohio",203216,0.426994898112602,95.1052082513188,2799.20962816598,64822,164200,9.53227143445695,0.4403,5.58780410492115,0.0794890554248314,26619,63.8411201710657
"1700","Clinton","Ohio",41896,0.365582282505033,94.3359747947298,1866.25858571479,51354,125300,13.0286645433672,0.4484,5.83140877598152,0.0619555191144819,5499,58.2919749040172
"1701","Columbiana","Ohio",104003,0.315365035028045,94.9386075401671,1483.38968496753,46306,106700,14.6217463393196,0.4472,7.09213501050724,0.0771737228831351,12470,56.0134332339177
"1702","Coshocton","Ohio",36574,0.413196038564964,96.9404494996446,1246.83243585683,44491,100000,16.3724673882875,0.424,10.288668915556,0.0735152487961477,4182,55.6601410114169
"1703","Crawford","Ohio",42021,0.225733634311512,96.680231312915,1481.08034928586,42892,87200,14.96345064627,0.4447,5.94706748051823,0.0822646730165487,5785,58.6458142796171
"1704","Cuyahoga","Ohio",1253783,4.63898583754147,62.5852320537126,3189.5739414782,48435,128000,18.0776797898124,0.5124,5.90831301764639,0.126438123271334,138279,61.0481745360134
"1705","Darke","Ohio",51734,0.411590385248601,97.4504194533576,1467.21752171822,52691,114900,10.0753092003067,0.4017,5.81099589121503,0.070808606838642,7088,64.8216920181106
"1706","Defiance","Ohio",38279,0.343255564494503,90.9663261840696,1668.01807019576,57665,117700,10.7505665911212,0.4009,5.37068239258635,0.076829718748351,5717,61.9217808638824
"1707","Delaware","Ohio",197008,0.218796519237109,87.7598879233331,5435.25952203137,104322,293900,4.55486649085215,0.4279,3.80092205381367,0.0822194821208385,22997,72.2373692410416
"1708","Erie","Ohio",75136,1.19040886727365,85.5941226575809,2274.44836140488,52270,136700,11.97625839947,0.4559,4.98820675247658,0.0785902594699598,10050,62.9742592840863
